index,x(A/Hz/V/nm),yai0(V),yai1(V),yai3(V),yai4(V),yext(V),yai4_max(V),lambda(nm),freq(THz)
729,124.2189,0.146,-0.00503040237834837,-0.005730402378348369,0.0021481483049100025,,,780.2472675813954,384.2275012757102
730,124.231,0.146,-0.005244333358800916,-0.005944333358800916,0.002388455715158,,,780.2472788372094,384.2274957328607
731,124.2416,0.1462,-0.005356537358205661,-0.00605653735820566,0.0022361630332263793,,,780.2472886976744,384.2274908771414
732,124.2546,0.1466,-0.005571504527286941,-0.0062715045272869405,0.002472030498781974,,,780.2473007906978,384.22748492201407
733,124.2674,0.1471,-0.005786241432228494,-0.006486241432228493,0.002608884618713725,,0.002608884618713725,780.2473126976745,384.22747905850434
734,124.2774,0.1478,-0.005897754639214103,-0.0066977546392141055,0.002259551899910228,,,780.247322,384.2274744776375
735,124.2904,0.1483,-0.0061127218082953905,-0.006912721808295393,0.002095419365465867,,,780.2473340930233,384.2274685225107
736,124.3028,0.1485,-0.006326998184957543,-0.007126998184957545,0.0017342467941496298,,,780.2473456279071,384.2274628422361
737,124.3168,0.1488,-0.006543116674737351,-0.007343116674737353,0.0015651809878249323,,,780.2473586511628,384.22745642902305
738,124.3264,0.1492,-0.006754169353443536,-0.007554169353443538,0.00131782157777377,,,780.2473675813955,384.22745203139135
739,124.3375,0.1495,-0.006966949013197554,-0.00766694901319756,0.0007630622599019699,,,780.2473779069768,384.22744694662987
740,124.347,0.1502,-0.007177886559833868,-0.007877886559833867,0.0008161961770388748,,,780.2473867441861,384.2274425948071
741,124.3613,0.1507,-0.007394350445823282,-0.008194350445823284,0.0010456503891499436,,,780.2474000465116,384.2274360441687
742,124.3716,0.1514,-0.007706209049018441,-0.008406209049018447,0.0013948376887825131,,,780.247409627907,384.2274313258769
743,124.3837,0.1518,-0.007920140029471022,-0.008620140029471021,0.002035145099030411,,,780.247420883721,384.2274257830294
744,124.3961,0.1525,-0.008134416406133174,-0.008934416406133176,0.0018739725277141517,,,780.2474324186047,384.22742010275607
745,124.4088,0.153,-0.00844903817900488,-0.009149038179004879,0.0023113199748339697,,,780.2474442325582,384.2274142850569
746,124.4197,0.1536,-0.00866158757461917,-0.009461587574619172,0.002557547311338282,,,780.2474543720931,384.2274092919137
747,124.4315,0.1535,-0.008875173158862167,-0.009575173158862166,0.0025993347031503244,,0.0025993347031503244,780.2474653488373,384.22740388649277
748,124.4437,0.154,-0.009089219271384619,-0.00988921927138462,0.00243914878621021,,,780.2474766976744,384.2273982978375
749,124.4545,0.1543,-0.00930165353492906,-0.010001653534929066,0.002185869449902622,,,780.2474867441861,384.22739335050335
750,124.4671,0.1548,-0.009416160175730916,-0.010216160175730918,0.002123710224210318,,,780.2474984651163,384.2273875786136
751,124.4783,0.1554,-0.009729054967554787,-0.010529054967554782,0.0017684575791505064,,,780.247508883721,384.22738244804515
752,124.4895,0.1558,-0.009941949759378656,-0.010741949759378658,0.001413204934090695,,,780.2475193023256,384.2273773174769
753,124.5005,0.1563,-0.010154614287062824,-0.010954614287062826,0.0010589389434070284,,,780.2475295348838,384.227372278526
754,124.5133,0.1572,-0.010369351192004377,-0.011169351192004379,0.0008957930633387567,,,780.2475414418606,384.2273664150196
755,124.5242,0.1578,-0.010481900587618671,-0.01138190058761867,0.0011420203998431244,,,780.2475515813954,384.22736142187773
756,124.5352,0.158,-0.010794565115302836,-0.01169456511530284,0.0010877544091593139,,,780.2475618139536,384.22735638292727
757,124.5448,0.1586,-0.011005617794009,-0.011905617794008998,0.001640394999108119,,,780.2475707441861,384.2273519852979
758,124.5583,0.1592,-0.011221160623439586,-0.012221160623439586,0.002073795828723579,,,780.2475833023257,384.2273458011317
759,124.5692,0.1598,-0.011433710019053876,-0.012433710019053877,0.0025200231652278693,,,780.2475934418605,384.2273408079903
760,124.5797,0.1601,-0.011645798886388767,-0.012645798886388768,0.0026682238104843714,,,780.2476032093024,384.22733599808356
761,124.5924,0.1605,-0.011760420659260473,-0.01286042065926047,0.002705571257604067,,,780.2476150232559,384.22733018038696
762,124.6031,0.1611,-0.011972739790735064,-0.013072739790735068,0.002652785248484446,,,780.2476249767442,384.22732527886325
763,124.6183,0.1616,-0.012190239865353156,-0.01329023986535316,0.0027777995159032898,,0.0027777995159032898,780.2476391162792,384.22731831595115
764,124.6284,0.1622,-0.012401868204408618,-0.013501868204408622,0.0027279734699119373,,,780.247648511628,384.2273136892796
765,124.64,0.1627,-0.012615223524511915,-0.013715223524511919,0.0024707475160999914,,,780.2476593023256,384.2273083754786
766,124.6517,0.1632,-0.012828693976685068,-0.013928693976685065,0.0023130282351000453,,,780.2476701860465,384.2273030158691
767,124.6648,0.1641,-0.012943776277836196,-0.014243776277836198,0.0019484023734676614,,,780.2476823720931,384.227297014939
768,124.6763,0.1648,-0.013157016465869642,-0.014457016465869645,0.0016916697468438158,,,780.2476930697675,384.2272917469471
769,124.6866,0.1655,-0.013268875069064809,-0.014668875069064807,0.0016408570464763739,,,780.2477026511629,384.22728702865885
770,124.6979,0.1662,-0.013481884992958527,-0.01478188499295853,0.0012851110742284622,,,780.2477131627908,384.2272818522845
771,124.7104,0.1671,-0.013596276501690534,-0.014996276501690532,0.0010234451757242802,,,780.2477247906977,384.2272761262068
772,124.7231,0.168,-0.013710898274562233,-0.015210898274562235,0.0009607926228439867,,,780.2477366046512,384.227270308512
773,124.7332,0.1689,-0.0138225266136177,-0.015322526613617701,0.0010109665768526233,,,780.247746,384.2272656818415
774,124.746,0.1698,-0.013937263518559256,-0.015437263518559258,0.0009478206967843406,,,780.2477579069767,384.22725981833844
775,124.7561,0.1706,-0.01394889185761472,-0.015548891857614718,0.001097994650792855,,,780.2477673023257,384.2272551916681
776,124.769,0.172,-0.014063743894626148,-0.015663743894626152,0.0012343554435365056,,,780.2477793023256,384.2272492823568
777,124.7796,0.174,-0.014175947894030864,-0.015875947894030865,0.0015820627616049965,,,780.2477891627907,384.2272444266437
778,124.7913,0.1762,-0.01418941834620404,-0.015989418346204036,0.0019243434806049953,,,780.2478000465117,384.22723906703607
779,124.8022,0.1794,-0.014201967741818332,-0.01610196774181833,0.0021705708171093074,,,780.2478101860465,384.2272340738974
780,124.816,0.184,-0.014217855967458469,-0.016317855967458467,0.002602491665160689,,,780.2478230232558,384.22722775230926
781,124.8264,0.1893,-0.01412982970272348,-0.016429829702723484,0.0028511856376051137,,,780.2478326976744,384.22722298821395
782,124.8388,0.1965,-0.014044106079385638,-0.016544106079385633,0.0028900130662889434,,0.0028900130662889434,780.2478442325582,384.22721730794655
783,124.8496,0.2075,-0.01375654034293005,-0.016556540342930047,0.002736733729981289,,,780.2478542790698,384.2272123606171
784,124.8617,0.2231,-0.013270471323382625,-0.016670471323382625,0.0026770411402292638,,,780.2478655348838,384.2272068177759
785,124.8737,0.238,-0.012984287171765349,-0.016784287171765354,0.002617841877665228,,,780.2478766976744,384.2272013207435
786,124.8845,0.2336,-0.013096721435309822,-0.01689672143530982,0.002364562541357529,,,780.2478867441861,384.2271963734144
787,124.8956,0.2322,-0.01320950109506381,-0.01690950109506381,0.0018098032234858397,,,780.2478970697675,384.22719128865964
788,124.9069,0.2395,-0.013122511018957533,-0.017022511018957534,0.0015540572512380835,,,780.2479075813955,384.2271861122878
789,124.9199,0.2625,-0.012337478188038813,-0.017037478188038815,0.0013899247167936668,,,780.2479196744187,384.22718015717004
790,124.9312,0.3016,-0.011050488111932558,-0.01715048811193256,0.0013341787445457776,,,780.2479301860466,384.22717498079857
791,124.9431,0.342,-0.009564188828245404,-0.01706418882824541,0.001275472809169731,,,780.247941255814,384.2271695295756
792,124.9552,0.3361,-0.009878119808697981,-0.017078119808697986,0.001015780219417728,,,780.247952511628,384.2271639867356
793,124.9696,0.3469,-0.009494698826757249,-0.01709469882675725,0.0009447411043408405,,,780.2479659069768,384.2271573902982
794,124.9791,0.3383,-0.009805636373393586,-0.017105636373393587,0.0010978750214776234,,,780.2479747441861,384.227153038482
795,124.9913,0.3035,-0.01111968248591598,-0.01721968248591598,0.0015376891045376095,,,780.2479860930233,384.22714744983386
796,125.0013,0.299,-0.011231195692901597,-0.017231195692901595,0.0021883563857341692,,,780.2479953953489,384.2271428689749
797,125.0123,0.3041,-0.01104386022058574,-0.017243860220585737,0.00263409039505047,,,780.248005627907,384.2271378300302
798,125.0267,0.2977,-0.011360439238645027,-0.01726043923864503,0.002963051279973594,-0.01726043923864503,,780.2480190232559,384.22713123359364
799,125.0359,0.3086,-0.010871031389071764,-0.017171031389071764,0.003017665178674578,,,780.2480275813954,384.22712701920375
800,125.0472,0.3086,-0.010884041312965512,-0.017184041312965512,0.0030619192064266776,,0.0030619192064266776,780.2480380930233,384.22712184283364
801,125.0582,0.2706,-0.01219670584064965,-0.017196705840649654,0.002907653215742989,,,780.2480483255814,384.22711680388954
802,125.0732,0.2297,-0.01361397565112804,-0.017213975651128047,0.0030336541375379222,,,780.2480622790698,384.2271099326022
803,125.0818,0.2008,-0.014523877009135676,-0.017123877009135674,0.0029912279993670743,,,780.2480702790698,384.22710599306424
804,125.094,0.1971,-0.014637923121658097,-0.0171379231216581,0.002931042082426949,,,780.248081627907,384.22710040441757
805,125.1048,0.1923,-0.014750357385202542,-0.017050357385202546,0.002577762746119372,,,780.2480916744187,384.2270954570911
806,125.118,0.1855,-0.01486555481842352,-0.017065554818423527,0.0027126435572988883,,,780.2481039534885,384.22708941035893
807,125.1284,0.1811,-0.014977528553688564,-0.016977528553688566,0.002461337529743368,,,780.2481136279071,384.22708464626703
808,125.1401,0.1778,-0.015090999005861715,-0.01689099900586171,0.0021036182487433885,,,780.2481245116279,384.2270792866638
809,125.1509,0.1752,-0.015103433269406157,-0.016903433269406153,0.0018503389124358005,,,780.2481345581396,384.2270743393379
810,125.1624,0.1726,-0.015116673457439604,-0.0167166734574396,0.0019936062858117998,,,780.248145255814,384.22706907135205
811,125.1754,0.1696,-0.015131640626520858,-0.01663164062652086,0.0019294737513675386,,,780.2481573488373,384.2270631162379
812,125.1871,0.1675,-0.01504511107869403,-0.01644511107869403,0.001571754470367559,,,780.2481682325582,384.22705775663525
813,125.198,0.1657,-0.01495766047430832,-0.016357660474308325,0.0015179818068718487,,,780.2481783720931,384.2270527635013
814,125.2093,0.1649,-0.014870670398202043,-0.016270670398202042,0.0013622358346240815,,,780.248188883721,384.22704758713326
815,125.2231,0.1642,-0.014786558623842178,-0.01608655862384218,0.0013941566826753404,,,780.2482017209303,384.2270412655512
816,125.233,0.1628,-0.014697956698757918,-0.01599795669875792,0.001445317291060122,,,780.2482109302326,384.2270367305033
817,125.2469,0.1618,-0.014613960056467902,-0.0158139600564679,0.0013767448119234027,,,780.2482238604651,384.2270303631131
818,125.258,0.1611,-0.014426739716221923,-0.015626739716221923,0.00172198549405167,,,780.2482341860466,384.2270252783627
819,125.2698,0.1602,-0.014340325300464918,-0.015440325300464922,0.002063772885863624,,,780.2482451627908,384.2270198729526
820,125.283,0.1596,-0.0141555227336859,-0.015255522733685904,0.0026986536970431962,,,780.2482574418605,384.22701382622284
821,125.2951,0.1589,-0.013969453714138505,-0.015069453714138509,0.002838961107291149,,,780.2482686976745,384.2270082833873
822,125.3062,0.1582,-0.013882233373892494,-0.014882233373892495,0.0029842017894193273,,,780.2482790232559,384.22700319863753
823,125.3179,0.1577,-0.013695703826065643,-0.014695703826065644,0.0032264825084195037,,0.0032264825084195037,780.2482899069768,384.22699783903664
824,125.3303,0.1572,-0.0136099802027278,-0.014509980202727799,0.003165309937103289,,,780.2483014418605,384.22699215877594
825,125.3429,0.1566,-0.013424486843529648,-0.014324486843529653,0.0029031507114110067,,,780.2483131627907,384.2269863868984
826,125.3535,0.156,-0.013236690842934391,-0.014136690842934396,0.0023508580294794856,,,780.2483230232558,384.22698153119194
827,125.3649,0.1556,-0.013149815898897965,-0.013949815898897967,0.0017946187300436067,,,780.2483336279071,384.2269763090172
828,125.3781,0.1557,-0.012965013332118976,-0.01376501333211897,0.0016294995412231006,,,780.2483459069767,384.22697026228883
829,125.3893,0.1556,-0.01277790812394284,-0.013577908123942842,0.0014742468961633226,,,780.2483563255814,384.2269651317315
830,125.3988,0.1553,-0.012588845670579149,-0.013388845670579151,0.0014273808133002386,,,780.2483651627907,384.22696077991964
831,125.412,0.1549,-0.012404043103800132,-0.013204043103800134,0.001462261624479655,,,780.2483774418605,384.2269547331917
832,125.4233,0.1538,-0.012217053027693853,-0.013017053027693855,0.0015065156522319212,,,780.2483879534884,384.2269495568263
833,125.4363,0.1529,-0.012032020196775135,-0.012732020196775135,0.001742383117787516,,,780.2484000465116,384.2269436017158
834,125.4474,0.1525,-0.011744799856529153,-0.012444799856529153,0.00238762379991575,,,780.2484103720931,384.2269385169677
835,125.4592,0.1522,-0.011558385440772152,-0.012258385440772152,0.0027294111917277597,,,780.2484213488373,384.22693311156
836,125.4711,0.152,-0.011372086157085029,-0.012072086157085028,0.0030707052563517245,,,780.2484324186047,384.22692766034396
837,125.4834,0.1519,-0.01108624740167733,-0.01178624740167733,0.003110026012223599,,,780.2484438604652,384.2269220258939
838,125.4931,0.152,-0.010797415212453337,-0.011497415212453337,0.0026621732749843585,,,780.248452883721,384.2269175824659
839,125.5048,0.1519,-0.010710885664626482,-0.011310885664626485,0.0027044539939843903,,,780.2484637674419,384.2269122228673
840,125.5165,0.1514,-0.010424356116799635,-0.011124356116799634,0.002946734712984511,,,780.2484746511628,384.22690686326894
841,125.5287,0.1509,-0.010238402229322083,-0.010938402229322089,0.0030865487960444193,,,780.2484860000001,384.226901274628
842,125.5397,0.1505,-0.010051066757006226,-0.01065106675700623,0.003132282805360709,,,780.2484962325582,384.22689623568965
843,125.5509,0.1505,-0.009763961548830101,-0.0104639615488301,0.0032770301603008978,,,780.2485066511629,384.2268911051343
844,125.5622,0.1502,-0.009576971472723843,-0.010176971472723846,0.003521284188053031,,,780.2485171627908,384.22688592877057
845,125.5742,0.1496,-0.009390787321106542,-0.009990787321106545,0.003562084925488984,,0.003562084925488984,780.2485283255814,384.2268804317473
846,125.5868,0.1492,-0.009205293961908396,-0.0098052939619084,0.003499925699796791,,,780.2485400465117,384.2268746598731
847,125.5984,0.1484,-0.009018649282011695,-0.009618649282011699,0.003342699745984945,,,780.2485508372093,384.22686934608424
848,125.6102,0.1486,-0.00873223486625472,-0.009432234866254718,0.0034844871377968656,,,780.2485618139535,384.22686394067847
849,125.6208,0.1484,-0.008544438865659434,-0.009244438865659434,0.003332194455865356,,,780.2485716744186,384.22685908497516
850,125.6331,0.1471,-0.008258600110251736,-0.009058600110251738,0.0029715152117371635,,,780.2485831162791,384.22685345052713
851,125.6435,0.1464,-0.008070573845516751,-0.00877057384551675,0.00262020918418171,,,780.2485927906977,384.2268486864411
852,125.6549,0.146,-0.007883698901480322,-0.008583698901480322,0.0026639698847458204,,,780.2486033953489,384.22684346427
853,125.6686,0.1458,-0.007699471995050611,-0.008299471995050607,0.002796384059985224,,,780.248616139535,384.22683718850317
854,125.676,0.1455,-0.007407991768219956,-0.008107991768219955,0.0024598778480706684,,,780.2486230232558,384.226833798673
855,125.6906,0.1442,-0.007224801050418922,-0.007824801050418918,0.0024878520786177916,,,780.2486366046512,384.22682711062987
856,125.7005,0.1437,-0.006936199125334656,-0.00753619912533466,0.002639012687002451,,,780.2486458139535,384.22682257558705
857,125.7118,0.1437,-0.006749209049228377,-0.007349209049228374,0.002983266714754629,,0.002983266714754629,780.2486563255815,384.2268173992252
858,125.7223,0.143,-0.00656129791656327,-0.007161297916563267,0.0029314673600110974,,,780.2486660930233,384.2268125893316
859,125.736,0.1421,-0.006377071010133552,-0.006877071010133559,0.0024638815352505117,,,780.2486788372094,384.22680631356576
860,125.7478,0.1417,-0.006190656594376551,-0.006690656594376551,0.002205668927062532,,,780.2486898139535,384.22680090816175
861,125.759,0.1414,-0.006003551386200422,-0.006503551386200422,0.0018504162820027759,,,780.2487002325582,384.226795777609
862,125.7702,0.1415,-0.00571644617802429,-0.006316446178024293,0.0017951636369429869,,,780.2487106511628,384.2267906470564
863,125.7831,0.1411,-0.005531298215035722,-0.006031298215035723,0.001831524429686593,,,780.2487226511629,384.22678473775926
864,125.7939,0.1405,-0.005343732478580138,-0.005843732478580138,0.0018782450933789718,,,780.2487326976744,384.22677979044096
865,125.8056,0.1401,-0.005157202930753314,-0.005657202930753315,0.0019205258123790037,,,780.2487435813954,384.22677443084626
