index,x(A/Hz/V/nm),yai0(V),yai1(V),yai3(V),yai4(V),yext(V),lambda(nm),freq(THz)
1531,135.0763,0.1847,-0.03521009331733755,-0.03611009331733755,-0.0018962607053557567,,780.2394368925001,384.2313574843114
1532,135.0904,0.1862,-0.03472676368297068,-0.035726763682970675,-0.00216441514922594,,780.2394506400001,384.23135071431204
1533,135.1071,0.1943,-0.033946508016734794,-0.0352465080167348,-0.0023451370792000326,,780.2394669225,384.2313426959443
1534,135.1204,0.212,-0.032862232546019964,-0.03476223254601996,-0.0023094246042690836,,780.2394798900001,384.23133631005885
1535,135.136,0.2408,-0.03138067635480559,-0.03428067635480559,-0.002184829520891607,,780.2394951,384.23132881984765
1536,135.1497,0.2385,-0.03089687380226474,-0.033896873802264735,-0.001851050505361329,,780.2395084575,384.23132224190596
1537,135.1625,0.2117,-0.03151200718383244,-0.03341200718383243,-0.0016129212061797293,,780.2395209375001,384.23131609609203
1538,135.1786,0.194,-0.031731042140335536,-0.03303104214033553,-0.0009907429470528695,,780.239536635,384.2313083658108
1539,135.1938,0.1844,-0.03154901303094718,-0.03254901303094718,-0.0005642144042748987,,780.2395514550001,384.2313010676573
1540,135.2045,0.1793,-0.03136166359210139,-0.03216166359210139,-0.00031593444324024,,780.2395618875,384.2312959301415
1541,135.2197,0.1774,-0.030979634482713035,-0.031679634482713034,-0.00018940590046206962,,780.2395767075001,384.23128863198855
1542,135.2353,0.176,-0.030498078291498636,-0.031098078291498632,-6.481081708459291e-05,,780.2395919175001,384.2312811417791
1543,135.2512,0.177,-0.02991687678891479,-0.030616876788914782,5.833417174250233e-05,,780.2396074200001,384.23127350752753
1544,135.2646,0.179,-0.02933271954774344,-0.030132719547743436,9.356328182319462e-05,,780.239620485,384.2312670736303
1545,135.2787,0.183,-0.028749389913376576,-0.029649389913376567,-0.00017459116204698866,,780.2396342325001,384.2312603036341
1546,135.296,0.1915,-0.027869843624401647,-0.029069843624401646,-0.00045821328112199966,,780.2396511000001,384.23125199718527
1547,135.3142,0.2077,-0.02689136140131823,-0.02859136140131823,-0.0010461856838481776,,780.2396688450001,384.2312432586093
1548,135.3237,0.2382,-0.025302593207950495,-0.028002593207950496,-0.001492105344611916,,780.2396781075,384.2312386972649
1549,135.34,0.2762,-0.0233218646235406,-0.0274218646235406,-0.0011708938151853143,,780.2396940000001,384.2312308709584
1550,135.3549,0.2493,-0.023739480825521728,-0.02683948082552172,-0.00014291517785669505,,780.2397085275,384.23122371685037
1551,135.3719,0.2176,-0.024359579847916334,-0.026359579847916335,-0.0002250872023813466,,780.2397251025001,384.2312155544455
1552,135.384,0.2015,-0.0244738856226795,-0.025873885622679497,-0.0005835743492486056,,780.2397369,384.23120974473403
1553,135.4,0.1931,-0.02429280234963914,-0.025392802349639136,-0.000860912725271723,,780.2397525,384.23120206247114
1554,135.4125,0.189,-0.024107581042576307,-0.025007581042576305,-0.0013213333315396647,,780.2397646875,384.2311960607035
1555,135.4266,0.1864,-0.023724251408209496,-0.02452425140820949,-0.0015894877754100145,,780.2397784350001,384.2311892907098
1556,135.44,0.1849,-0.023340094167038153,-0.024140094167038148,-0.0016542586653293112,,780.2397915,384.23118285681534
1557,135.4548,0.1847,-0.022957592139475784,-0.023657592139475783,-0.0014257966631506247,,780.2398059300001,384.23117575072314
1558,135.4702,0.1843,-0.02237579948917441,-0.023175799489174406,-0.0011002348500727122,,780.239820945,384.2311683565465
1559,135.4853,0.1845,-0.02189365215024254,-0.022693652150242535,-0.0009732229424443961,,780.2398356675001,384.23116110641246
1560,135.4979,0.1861,-0.02140854907272323,-0.022208549072723224,-0.0001341269135625156,,780.2398479525001,384.23115505663196
1561,135.5128,0.1883,-0.020826165274704378,-0.021726165274704376,0.0003938517237659922,,780.23986248,384.23114790252674
1562,135.5288,0.1929,-0.020145082001663962,-0.021345082001663962,0.0005165133477428863,,780.23987808,384.2311402202663
1563,135.543,0.203,-0.01946187059684064,-0.02096187059684064,0.0006478755390224578,,780.239891925,384.2311334022605
1564,135.5569,0.2101,-0.018778304503386793,-0.020678304503386792,0.0006806878248524217,,780.2399054775001,384.2311267282973
1565,135.5716,0.2006,-0.01869568424628091,-0.02019568424628091,0.000209633191881331,,780.2399198100001,384.2311196702213
1566,135.5868,0.1926,-0.018513655136892584,-0.019813655136892587,-0.0008638382653406995,,780.2399346300001,384.23111237207496
1567,135.5997,0.1888,-0.018228906748003773,-0.01932890674800377,-0.0011261923310092459,,780.2399472075001,384.23110617825364
1568,135.6136,0.1875,-0.017845340654549895,-0.018845340654549896,-0.0011933800451791599,,780.23996076,384.2310995042914
1569,135.6293,0.1867,-0.01736390269287901,-0.01846390269287901,-0.0012692683266518068,,780.2399760675,384.23109196607527
1570,135.6428,0.1866,-0.016979863681251185,-0.01797986368125118,-0.0013345225814211381,,780.2399892300001,384.23108548416997
1571,135.6589,0.1855,-0.016498898637754285,-0.01759889863775428,-0.0011123443222942897,,780.2400049275001,384.231077753898
1572,135.671,0.1865,-0.0162132044125175,-0.017313204412517498,-0.0009708314691617703,,780.240016725,384.23107194419066
1573,135.6863,0.1855,-0.01583129353267261,-0.016931293532672607,-0.0007447862912337566,,780.2400316425001,384.23106459803205
1574,135.7017,0.1852,-0.015449500882371237,-0.01644950088237123,0.0002807755218440233,,780.2400466575001,384.2310572038596
1575,135.7171,0.1854,-0.01496770823206986,-0.015967708232069854,6.337334921946436e-06,,780.2400616725,384.23104980968753
1576,135.7305,0.1858,-0.014583550990898572,-0.015683550990898562,0.0002415664450025612,,780.2400747375001,384.2310433757977
1577,135.7437,0.1857,-0.01419915729064021,-0.015299157290640214,0.0004777622847836338,,780.2400876075001,384.2310370379363
1578,135.7589,0.1868,-0.013817128181251859,-0.014917128181251862,0.0009042908275616046,,780.2401024275,384.23102973979314
1579,135.7736,0.1865,-0.01343450792414598,-0.014434507924145981,0.0010332361945905588,,780.2401167600001,384.2310226817207
1580,135.7882,0.1877,-0.013051769437496613,-0.014151769437496617,0.0008626649264694697,,780.2401309950001,384.2310156716627
1581,135.804,0.1869,-0.012570449705369247,-0.01367044970536925,0.00048629328014671014,,780.2401464000001,384.23100808543575
1582,135.8163,0.1873,-0.01208499193921947,-0.013284991939219462,-0.0003731605964210072,,780.2401583925,384.2310021797024
1583,135.8316,0.1881,-0.011703081059374579,-0.012803081059374569,-0.0009471154184930719,,780.24017331,384.2309948335464
1584,135.8474,0.1876,-0.011321761327247187,-0.012421761327247177,-0.0009234870648157645,,780.240188715,384.23098724732034
1585,135.8622,0.1881,-0.010939259299684811,-0.012139259299684818,-0.000695025062637078,,780.240203145,384.2309801412354
1586,135.8771,0.1885,-0.010656875501665969,-0.011756875501665973,-0.00036704642530854814,,780.2402176725001,384.2309729871367
1587,135.892,0.188,-0.010274491703647096,-0.011374491703647086,-0.00043906778797991874,,780.2402322,384.23096583303817
1588,135.9037,0.1879,-0.009988324560236309,-0.011088324560236298,0.00010437852455325025,,780.2402436075,384.2309602153906
1589,135.9197,0.1872,-0.009607241287195936,-0.01070724128719594,0.0006270401485301558,,780.2402592075,384.2309525331377
1590,135.9334,0.1864,-0.009423438734655093,-0.01042343873465508,0.0007608191640604556,,780.240272565,384.2309459552089
1591,135.9447,0.1844,-0.00913679867307031,-0.010036798673070321,0.0011061989359941737,,780.2402835825001,384.2309405296182
1592,135.9616,0.1837,-0.008856779465921408,-0.009756779465921406,0.0012245102763199234,,780.2403000600001,384.2309324152394
1593,135.976,0.1839,-0.008673804520185027,-0.00957380452018504,0.00115490573789917,,780.2403141000001,384.23092550121277
1594,135.9878,0.1823,-0.008387755606317757,-0.009287755606317755,0.000997868685582215,,780.2403256050001,384.2309198355523
1595,136.0023,0.1849,-0.008104898890124904,-0.00910489889012489,0.001027780782311305,,780.2403397425,384.23091287351207
1596,136.0158,0.1859,-0.007920859878497097,-0.008920859878497098,0.0006625265275417291,,780.240352905,384.23090639161285
1597,136.0316,0.1865,-0.0076395401463696805,-0.008639540146369667,8.615488121915815e-05,,780.24036831,384.2308988053902
1598,136.0474,0.1863,-0.007358220414242306,-0.008358220414242307,-0.0004902167651037459,,780.240383715,384.2308912191679
1599,136.0601,0.186,-0.007073235566266489,-0.008173235566266479,-0.0007516041010718899,,780.2403960975,384.23088512138185
1600,136.076,0.1854,-0.006892034063682578,-0.00789203406368258,-0.0008284591122447171,,780.2404116,384.230877487146
1601,136.0904,0.1848,-0.006609059117946237,-0.0076090591179462375,-0.0006980636506654925,,780.24042564,384.2308705731214
1602,136.1053,0.1843,-0.006426675319927383,-0.007326675319927381,-0.00047008501333695163,,780.2404401675001,384.2308634190267
1603,136.1197,0.1849,-0.0061437003741910134,-0.007143700374191014,0.00026031044824226246,,780.2404542075001,384.2308565050026
1604,136.1342,0.1825,-0.005960843657998177,-0.006860843657998175,0.0007902225449715194,,780.2404683450001,384.2308495429647
1605,136.1497,0.1826,-0.0057791692372402975,-0.0066791692372402955,0.0011153009931991198,,780.2404834575001,384.23084210078645
1606,136.1647,0.1819,-0.005596903668764933,-0.006496903668764931,0.001242796265677526,,780.2404980825,384.2308348986788
1607,136.1772,0.1803,-0.0055116823617021304,-0.0063116823617021395,0.0013823756594095182,,780.2405102700001,384.2308288969226
1608,136.1912,0.18,-0.005328234497791809,-0.006128234497791804,0.0011147045803893696,,780.2405239200001,384.23082217495596
1609,136.2082,0.1803,-0.005048333520186354,-0.005848333520186363,0.0007325325558648066,,780.240540495,384.2308140125682
1610,136.2213,0.1813,-0.004863821590384579,-0.005663821590384574,-0.00013078823950402052,,780.2405532675001,384.2308077227283
1611,136.2363,0.1817,-0.004681556021909186,-0.005581556021909184,-0.00040329296702557027,,780.2405678925,384.230800520622
1612,136.2506,0.1812,-0.00459846284662932,-0.005398462846629329,-0.0005724141405960559,,780.2405818350001,384.23079365461416
1613,136.2642,0.1799,-0.004414542064544988,-0.005314542064544986,-0.0006381517602156439,,780.240595095,384.2307871247049
1614,136.28,0.1808,-0.004333222332417619,-0.005133222332417614,-0.0007145234065384365,,780.2406105,384.230779538487
1615,136.2943,0.1814,-0.0041501291571377635,-0.004950129157137759,-0.0005836445801090662,,780.2406244425,384.2307726724799
1616,136.3104,0.1817,-0.003969164113640858,-0.004769164113640853,-6.146632098213978e-05,,780.2406401400001,384.23076494222045
1617,136.3245,0.1809,-0.003785834479274011,-0.00458583447927402,-0.0003296207648524896,,780.2406538875,384.230758172242
1618,136.3418,0.1799,-0.0037062881902991257,-0.004506288190299121,-0.0005132428839274561,,780.2406707550001,384.2307498658148
1619,136.3534,0.1786,-0.003620002817344814,-0.004320002817344806,-6.931320654413042e-05,,780.2406820650001,384.23074429618754
1620,136.3672,0.1799,-0.0034363184943474734,-0.0042363184943474685,0.0002639824441360017,,780.24069552,384.23073767025187
1621,136.3818,0.1813,-0.0033535800076981287,-0.004153580007698138,0.00029341117601505706,,780.240709755,384.23073066020424
1622,136.3959,0.1816,-0.003170250373331296,-0.004070250373331294,0.0005252567321446522,,780.2407235025,384.23072389022695
1623,136.4085,0.1812,-0.0030851472958119824,-0.0039851472958119805,0.0010643527610265102,,780.2407357875001,384.2307178404602
1624,136.4244,0.1818,-0.0030039457932280744,-0.0038039457932280696,0.0014874977498536834,,780.24075129,384.23071020623104
1625,136.4395,0.1805,-0.00282179845429624,-0.003621798454296235,0.0014145096574819105,,780.2407660125001,384.23070295611427
1626,136.4557,0.1795,-0.002740951640342826,-0.003540951640342821,0.0009362045517586348,,780.2407818075001,384.2306951778437
1627,136.4669,0.1794,-0.002654193349214559,-0.0034541933492145543,0.0005820676885424092,,780.2407927275001,384.23068980027404
1628,136.4799,0.1795,-0.0025695631898692006,-0.003369563189869196,0.00021923025802383922,,780.2408054025001,384.2306835584523
1629,136.4974,0.1804,-0.0024902533599812787,-0.0032902533599812878,-0.00036535859075143007,,780.2408224650001,384.23067515600036
1630,136.5117,0.1801,-0.002407160184701454,-0.003207160184701449,-0.0005344797643219157,,780.2408364075001,384.230668289997
1631,136.5265,0.1797,-0.0023246581571390867,-0.003124658157139082,-0.0006060177621432516,,780.2408508375,384.2306611839239
1632,136.5424,0.1796,-0.002143456654555176,-0.003043456654555174,-0.0005828727733160899,,780.24086634,384.23065354969697
1633,136.5566,0.1792,-0.0020602452497318485,-0.0028602452497318576,-0.0007515105820366519,,780.240880185,384.2306467317085
1634,136.5712,0.1792,-0.002077506763082479,-0.002877506763082488,-0.0007220818501577075,,780.24089442,384.2306397216641
1635,136.5867,0.1798,-0.00199583234232463,-0.002795832342324625,-0.0007970034019299521,,780.2409095325,384.23063227949405
1636,136.6006,0.1806,-0.0018122662488707503,-0.0027122662488707483,-0.0007641911160998771,,780.2409230850001,384.2306256055482
1637,136.6151,0.1809,-0.0017294095326779169,-0.002629409532677915,-0.0007342790193708981,,780.2409372225001,384.23061864351865
1638,136.629,0.1804,-0.0017458434392240707,-0.002545843439224066,-0.0006014667335407786,,780.2409507750001,384.23061196957326
1639,136.6435,0.1798,-0.0016629867230312234,-0.0025629867230312076,-0.0004715546368116996,,780.2409649125001,384.2306050075442
1640,136.6583,0.1807,-0.0015804846954688562,-0.002480484695468854,-0.00014309263463302413,,780.2409793425,384.23059790147346
1641,136.6753,0.1804,-0.0015005837178634351,-0.002400583717863433,0.0005747353408425138,,780.2409959175001,384.23058973909514
1642,136.6892,0.1809,-0.0014170176244096139,-0.002317017624409612,0.0009075476266725002,,780.2410094700001,384.23058306515077
1643,136.7005,0.1812,-0.0014303775628248389,-0.002330377562824837,0.0007529273986061624,,780.2410204875,384.2305776395704
1644,136.714,0.1825,-0.0013463385511970072,-0.002246338551197005,0.0010876731438368425,,780.2410336500001,384.23057115768233
1645,136.7288,0.1821,-0.0013638365236346428,-0.002263836523634641,0.0013161351460154735,,780.24104808,384.2305640516128
1646,136.7433,0.1809,-0.0012809798074417955,-0.0021809798074417935,0.001446047242744608,,780.2410622175,384.2305570895855
1647,136.7581,0.1812,-0.001198477779879456,-0.002198477779879457,0.001474509244923261,,780.2410766475001,384.2305499835164
1648,136.7743,0.1813,-0.0012176309659260448,-0.002117630965926043,0.0011962041391999079,,780.2410924425001,384.23054220525205
1649,136.7867,0.181,-0.001232291429319729,-0.002132291429319727,0.0010362668977821343,,780.2411045325,384.230536251519
1650,136.803,0.1804,-0.0011515628449098314,-0.0020515628449098294,0.0007574784272086355,,780.2411204250001,384.2305284252412
1651,136.817,0.1797,-0.0010681149809994989,-0.001968114980999497,0.0005898073481884758,,780.2411340750001,384.230521703285
1652,136.8314,0.1798,-0.001085140035263124,-0.001985140035263122,0.0003202028097678,,780.2411481150001,384.2305147892731
1653,136.8454,0.1797,-0.0011016921713527944,-0.0019016921713527896,-0.0001474682692524376,,780.241161765,384.2305080673175
1654,136.8622,0.1803,-0.0010215547346603682,-0.0019215547346603662,-0.0005286735640765983,,780.241178145,384.23050000097095
1655,136.8747,0.1806,-0.0010363334275975689,-0.001836333427597578,-0.000689094170344462,,780.2411903325001,384.23049399922525
1656,136.8929,0.1799,-0.0009578512045141374,-0.0018578512045141354,-0.0005770665730707725,,780.2412080775,384.23048526068385
1657,136.9068,0.1796,-0.0009742851110602913,-0.0017742851110602864,-0.00014425428724079703,,780.24122163,384.23047858674306
1658,136.9204,0.1812,-0.0008903643289759483,-0.0018903643289759492,0.0003900080931396044,,780.2412348900001,384.23047205684446
1659,136.9331,0.1801,-0.0009053794810001542,-0.0018053794810001522,0.0007286207571714498,,780.2412472725,384.2304659590718
1660,136.9467,0.18,-0.0009214586989158141,-0.0018214586989158121,0.0009628831375518843,,780.2412605325001,384.23045942917355
1661,136.9634,0.18,-0.0009412030326799298,-0.001741203032679925,0.0011821612075777477,,780.2412768150001,384.230451410843
1662,136.9764,0.1798,-0.000856572873334599,-0.001756572873334597,0.0012193237770590781,,780.2412894900001,384.23044516902905
1663,136.9891,0.1796,-0.0008715880253587771,-0.0017715880253587751,0.0010579364410907566,,780.2413018725,384.2304390712572
1664,137.0051,0.1796,-0.0008905047523183884,-0.0016905047523183836,0.0007805980650678057,,780.2413174725001,384.23043138902506
1665,137.0205,0.1795,-0.0009087121020170119,-0.001708712102017007,0.0003061598781455843,,780.2413324875,384.23042399487707
1666,137.0344,0.1787,-0.0008251460085631629,-0.001725146008563161,-0.00016102783602445214,,780.24134604,384.2304173209385
1667,137.0483,0.1797,-0.0008415799151093445,-0.0017415799151093425,-0.0005282155501944441,,780.2413595925001,384.2304106470001
1668,137.0624,0.1792,-0.0008582502807424758,-0.0017582502807424738,-0.0007963699940647939,,780.2413733400001,384.23040387703406
1670,137.0928,0.1783,-0.0008941920619657401,-0.0016941920619657352,-0.0009433129085085201,,780.2414029800001,384.23038928079615
1671,137.1076,0.1781,-0.0008116900344033728,-0.0017116900344033709,-0.0007148509063297226,,780.24141741,384.23038217473334
1672,137.121,0.1778,-0.0008275327932320553,-0.0016275327932320643,-0.0005796217962491523,,780.241430475,384.23037574086595
1673,137.1378,0.1778,-0.0008473953565396319,-0.001647395356539641,-0.00026082709107327906,,780.241446855,384.2303676745249
1674,137.153,0.1775,-0.0008653662471512502,-0.0015653662471512564,0.0002657014517049028,,780.2414616750001,384.2303603764072
1675,137.1658,0.1775,-0.0007804996287189558,-0.001580499628718951,0.0007038307508864805,,780.2414741550001,384.2303542306241
1676,137.1811,0.1777,-0.0007985887488740628,-0.001598588748874058,0.0010298759288144277,,780.2414890725,384.230346884493
1677,137.1938,0.1777,-0.0008136039008982965,-0.0016136039008982916,0.0010684885928460286,,780.241501455,384.2303407867242
1679,137.2212,0.1777,-0.0008459987958166215,-0.0015459987958166138,0.0010360466239066057,,780.24152817,384.2303276309087
1680,137.2345,0.1786,-0.0007617233251017846,-0.0015617233251017798,0.0009717590988375657,,780.2415411375,384.23032124505704
1681,137.2472,0.179,-0.0007767384771259628,-0.001576738477125958,0.0008103717628692442,,780.24155352,384.230315147289
1682,137.2612,0.1794,-0.0007932906132156331,-0.0015932906132156283,0.00044270068384910655,,780.24156717,384.2303084253403
1683,137.2757,0.1789,-0.0008104338970227748,-0.00161043389702277,0.00017261278057817409,,780.2415813075,384.23030146332223
1684,137.2894,0.1782,-0.0008266313444819512,-0.0016266313444819464,0.0002063917961084849,,780.2415946650001,384.23029488541573
1685,137.3049,0.1791,-0.0007449569237240605,-0.0016449569237240586,0.00013147024433624033,,780.2416097775,384.23028744325904
1686,137.3184,0.1794,-0.0007609179120962317,-0.0016609179120962297,-0.0007337840104332249,,780.2416229400001,384.23028096138086
1688,137.3488,0.1801,-0.0006968596933194932,-0.0015968596933194912,-0.0011807269248770846,,780.24165258,384.23026636515226
1689,137.3648,0.1812,-0.0007157764202791045,-0.0016157764202791025,-0.001158065300900013,,780.24166818,384.2302586829271
1690,137.3783,0.1813,-0.0007317374086512479,-0.001631737408651246,-0.000423319555669488,,780.2416813425001,384.23025220104984
1691,137.3928,0.1812,-0.0007488806924583896,-0.0016488806924583876,0.00030659254105963596,,780.2416954800001,384.2302452390338
1692,137.4079,0.1821,-0.0006667333535265441,-0.001666733353526545,0.00053360444868783,,780.2417102025,384.23023798893473
1693,137.4229,0.1833,-0.0006844677850511571,-0.001684467785051158,0.0007610997211663362,,780.2417248275001,384.2302307868497
1695,137.4515,0.1796,-0.0007182814344914856,-0.0016182814344914837,0.0008228573740250988,,780.2417527125001,384.230217054875
1696,137.4665,0.1795,-0.0007360158660160987,-0.0016360158660160967,0.0008503526465036271,,780.2417673375,384.2302098527908
1697,137.483,0.1811,-0.0007555237406932092,-0.0016555237406932072,0.0007705974462298149,,780.2417834250001,384.23020193049837
1698,137.4952,0.1807,-0.0007699477449999159,-0.001669947744999914,-8.837306548775681e-05,,780.24179532,384.2301960728037
1699,137.51,0.1808,-0.0007874457174375238,-0.0016874457174375218,-0.0009599110633090047,,780.24180975,384.2301889667481
1701,137.5397,0.1801,-0.0008225598918563115,-0.0016225598918563205,-0.0011034704238019333,,780.2418387075,384.23017470662364
1702,137.5505,0.1802,-0.0007353286825540484,-0.0016353286825540464,-0.0011556738276173317,,780.2418492375001,384.2301695211241
1703,137.5645,0.1804,-0.0007518808186437187,-0.0016518808186437167,-0.0013233449066376024,,780.2418628875,384.2301627991805
1704,137.5814,0.1805,-0.0007718616114948118,-0.0016718616114948098,-0.0014050335663118863,,780.241879365,384.2301546848346
1705,137.596,0.1807,-0.0007891231248454422,-0.0016891231248454402,-0.0012756048344328974,,780.2418936,384.23014767480817
1706,137.6098,0.1807,-0.0008054388018481073,-0.0017054388018481054,-0.0009423091837528208,,780.2419070550001,384.2301410488931
1707,137.6215,0.1805,-0.000819271658437315,-0.001719271658437313,-0.0006988628712195077,,780.2419184625,384.23013543126956
1708,137.6394,0.1803,-0.0008404347467233786,-0.0016404347467233737,-0.0006853851793953702,,780.241935915,384.2301268367861
1709,137.6538,0.1805,-0.0008574598009870316,-0.0016574598009870267,-0.0002549897178160121,,780.2419499550001,384.23011992278845
1710,137.6654,0.1809,-0.0008711744280327505,-0.0016711744280327456,-0.0002110600404328089,,780.2419612650001,384.2301143531795
1711,137.6816,0.1811,-0.0007903276140793641,-0.0016903276140793622,1.0634853843949355e-05,,780.2419770600001,384.2301065749327
